765689479	0	0	0
765699481	0	0	0
765709483	0	0	0
765719484	0	0	0
765729484	0	0	0
765739486	0	0	0
765749488	0	0	0
765759490	0	0	0
765769491	0	0	0
765779491	0	0	0
765789491	0	0	0
765799492	0	0	0
765809494	0	0	0
765819494	0	0	0
765829497	0	0	0
765839498	0	0	0
765849499	0	0	0
765859499	0	0	0
765869500	0	0	0
765879500	0	0	0
765889501	0	0	0
765899502	0	0	0
765909504	0	0	0
765919503	0	0	0
765929504	0	0	0
765939506	0	0	0
765949508	0	0	0
765959510	0	0	0
765969512	0	0	0
765979514	0	0	0
765989515	0	0	0
765999517	0	0	0
766009517	0	0	0
766019517	0	0	0
766029520	0	0	0
766039519	0	0	0
766049520	0	0	0
766059521	0	0	0
766069522	0	0	0
766079524	0	0	0
766089525	0	0	0
766099527	0	0	0
766109528	0	0	0
766119529	0	0	0
766129530	0	0	0
766139531	0	0	0
766149533	0	0	0
766159534	0	0	0
766169536	0	0	0
766179536	0	0	0
766189538	0	0	0
766199539	0	0	0
766209539	0	0	0
766219541	0	0	0
766229543	0	0	0
766239543	0	0	0
766249544	0	0	0
766259547	0	0	0
766269546	0	0	0
766279548	0	0	0
766289548	0	0	0
766299550	0	0	0
766309550	0	0	0
766319551	0	0	0
766329553	0	0	0
766339554	0	0	0
766349553	0	0	0
766359554	0	0	0
766369553	0	0	0
766379555	0	0	0
766389556	0	0	0
766399556	0	0	0
766409557	0	0	0
766419559	0	0	0
766429560	0	0	0
766439561	0	0	0
766449563	0	0	0
766459565	0	0	0
766469566	0	0	0
766479567	0	0	0
766489569	0	0	0
766499570	0	0	0
766509573	0	0	0
766519574	0	0	0
766529573	0	0	0
766539574	0	0	0
766549576	0	0	0
766559577	0	0	0
766569578	0	0	0
766579580	0	0	0
766589581	0	0	0
766599584	0	0	0
766609583	0	0	0
766619585	0	0	0
766629587	0	0	0
766639587	0	0	0
766649589	0	0	0
766659590	0	0	0
766669590	0	0	0
766679592	0	0	0
766689594	0	0	0
766699595	0	0	0
766709598	0	0	0
766719598	0	0	0
766729599	0	0	0
766739599	0	0	0
766749601	0	0	0
766759602	0	0	0
766769602	0	0	0
766779603	0	0	0
766789604	0	0	0
766799606	0	0	0
766809606	0	0	0
766819607	0	0	0
766829609	0	0	0
766839610	0	0	0
766849614	0	0	0
766859612	0	0	0
766869614	0	0	0
766879615	0	0	0
766889616	0	0	0
766899617	0	0	0
766909617	0	0	0
766919618	0	0	0
766929620	0	0	0
766939622	0	0	0
766949623	0	0	0
766959625	0	0	0
766969625	0	0	0
766979625	0	0	0
766989626	0	0	0
766999626	0	0	0
767009625	0	0	0
767019627	0	0	0
767029629	0	0	0
767039629	0	0	0
767049630	0	0	0
767059629	0	0	0
767069633	0	0	0
767079635	0	0	0
767089636	0	0	0
767099637	0	0	0
767109637	0	0	0
767119638	0	0	0
767129639	0	0	0
767139641	0	0	0
767149643	0	0	0
767159645	0	0	0
767169646	0	0	0
767179647	0	0	0
767189648	0	0	0
767199648	0	0	0
767209650	0	0	0
767219650	0	0	0
767229652	0	0	0
767239654	0	0	0
767249656	0	0	0
767259657	0	0	0
767269659	0	0	0
767279659	0	0	0
767289661	0	0	0
767299661	0	0	0
767309663	0	0	0
767319664	0	0	0
767329666	0	0	0
767339668	0	0	0
767349669	0	0	0
767359670	0	0	0
767369672	0	0	0
767379674	0	0	0
767389676	0	0	0
767399676	0	0	0
767409676	0	0	0
767419679	0	0	0
767429679	0	0	0
767439681	0	0	0
767449683	0	0	0
767459685	0	0	0
767469686	0	0	0
767479688	0	0	0
767489687	0	0	0
767499689	0	0	0
767509691	0	0	0
767519693	0	0	0
767529693	0	0	0
767539695	0	0	0
767549695	0	0	0
767559697	0	0	0
767569697	0	0	0
767579698	0	0	0
767589698	0	0	0
767599699	0	0	0
767609699	0	0	0
767619702	0	0	0
767629704	0	0	0
767639705	0	0	0
767649705	0	0	0
767659707	0	0	0
767669708	0	0	0
767679709	0	0	0
767689708	0	0	0
767699710	0	0	0
767709712	0	0	0
767719713	0	0	0
767729715	0	0	0
767739715	0	0	0
767749715	0	0	0
767759717	0	0	0
767769732	0	0	0
767779732	0	0	0
767789733	0	0	0
767799735	0	0	0
767809736	0	0	0
767819736	0	0	0
767829738	0	0	0
767839741	0	0	0
767849742	0	0	0
767859745	0	0	0
767869746	0	0	0
767879749	0	0	0
767889750	0	0	0
767899750	0	0	0
767909750	0	0	0
767919750	0	0	0
767929751	0	0	0
767939753	0	0	0
767949752	0	0	0
767959754	0	0	0
767969756	0	0	0
767979757	0	0	0
767989758	0	0	0
767999759	0	0	0
768009760	0	0	0
768019761	0	0	0
768029762	0	0	0
768039764	0	0	0
768049764	0	0	0
768059764	0	0	0
768069765	0	0	0
768079767	0	0	0
768089766	0	0	0
768099768	0	0	0
768109769	0	0	0
768119769	0	0	0
768129769	0	0	0
768139770	0	0	0
768149769	0	0	0
768159771	0	0	0
768169771	0	0	0
768179772	0	0	0
768189773	0	0	0
768199775	0	0	0
768209776	0	0	0
768219778	0	0	0
768229779	0	0	0
768239782	0	0	0
768249784	0	0	0
768259785	0	0	0
768269785	0	0	0
768279786	0	0	0
768289787	0	0	0
768299788	0	0	0
768309789	0	0	0
768319790	0	0	0
768329791	0	0	0
768339792	0	0	0
768349794	0	0	0
768359793	0	0	0
768369795	0	0	0
768379794	0	0	0
768389796	0	0	0
768399799	0	0	0
768409799	0	0	0
768419799	0	0	0
768429800	0	0	0
768439800	0	0	0
768449800	0	0	0
768459801	0	0	0
768469801	0	0	0
768479801	0	0	0
768489803	0	0	0
768499805	0	0	0
768509804	0	0	0
768519805	0	0	0
768529805	0	0	0
768539807	0	0	0
768549807	0	0	0
768559808	0	0	0
768569808	0	0	0
768579807	0	0	0
768589808	0	0	0
768599808	0	0	0
768609810	0	0	0
768619811	0	0	0
768629814	0	0	0
768639815	0	0	0
768649816	0	0	0
768659816	0	0	0
768669816	0	0	0
768679816	0	0	0
768689816	0	0	0
768699817	0	0	0
768709817	0	0	0
768719817	0	0	0
768729820	0	0	0
768739820	0	0	0
768749822	0	0	0
768759822	0	0	0
768769823	0	0	0
768779823	0	0	0
768789825	0	0	0
768799827	0	0	0
768809827	0	0	0
768819827	0	0	0
768829828	0	0	0
768839830	0	0	0
768849829	0	0	0
768859832	0	0	0
768869833	0	0	0
768879832	0	0	0
768889835	0	0	0
768899835	0	0	0
768909834	0	0	0
768919835	0	0	0
768929835	0	0	0
768939837	0	0	0
768949838	0	0	0
768959838	0	0	0
768969840	0	0	0
768979841	0	0	0
768989842	0	0	0
768999842	0	0	0
769009843	0	0	0
769019842	0	0	0
769029844	0	0	0
769039846	0	0	0
769049846	0	0	0
769059848	0	0	0
769069850	0	0	0
769079850	0	0	0
769089852	0	0	0
769099855	0	0	0
769109856	0	0	0
769119857	0	0	0
769129860	0	0	0
769139861	0	0	0
769149863	0	0	0
769159865	0	0	0
769169865	0	0	0
769179866	0	0	0
769189867	0	0	0
769199868	0	0	0
769209870	0	0	0
769219871	0	0	0
769229873	0	0	0
769239874	0	0	0
769249876	0	0	0
769259876	0	0	0
769269876	0	0	0
769279877	0	0	0
769289879	0	0	0
769299880	0	0	0
769309891	0	0	0
769319893	0	0	0
769329894	0	0	0
769339897	0	0	0
769349898	0	0	0
769359900	0	0	0
769369901	0	0	0
769379901	0	0	0
769389902	0	0	0
769399902	0	0	0
769409903	0	0	0
769419904	0	0	0
769429907	0	0	0
769439908	0	0	0
769449908	0	0	0
769459908	0	0	0
769469908	0	0	0
769479909	0	0	0
769489909	0	0	0
769499910	0	0	0
769509911	0	0	0
769519914	0	0	0
769529915	0	0	0
769539915	0	0	0
769549916	0	0	0
769559916	0	0	0
769569918	0	0	0
769579921	0	0	0
769589922	0	0	0
769599923	0	0	0
769609923	0	0	0
769619924	0	0	0
769629926	0	0	0
769639927	0	0	0
769649927	0	0	0
769659928	0	0	0
769669929	0	0	0
769679929	0	0	0
769689930	0	0	0
769699931	0	0	0
769709931	0	0	0
769719932	0	0	0
769729932	0	0	0
769739934	0	0	0
769749934	0	0	0
769759935	0	0	0
769769937	0	0	0
769779939	0	0	0
769789941	0	0	0
769799942	0	0	0
769809942	0	0	0
769819942	0	0	0
769829942	0	0	0
769839943	0	0	0
769849943	0	0	0
769859943	0	0	0
769869943	0	0	0
769879944	0	0	0
769889945	0	0	0
769899946	0	0	0
769909947	0	0	0
769919949	0	0	0
769929950	0	0	0
769939950	0	0	0
769949950	0	0	0
769959952	0	0	0
769969952	0	0	0
769979954	0	0	0
769989953	0	0	0
769999953	0	0	0
770009955	0	0	0
770019956	0	0	0
770029957	0	0	0
770039958	0	0	0
770049957	0	0	0
770059960	0	0	0
770069961	0	0	0
770079961	0	0	0
770089962	0	0	0
770099965	0	0	0
770109967	0	0	0
770119968	0	0	0
770129969	0	0	0
770139968	0	0	0
770149968	0	0	0
770159970	0	0	0
770169971	0	0	0
770179971	0	0	0
770189972	0	0	0
770199973	0	0	0
770209975	0	0	0
770219976	0	0	0
770229975	0	0	0
770239978	0	0	0
770249979	0	0	0
770259982	0	0	0
770269984	0	0	0
770279985	0	0	0
770289987	0	0	0
770299986	0	0	0
770309989	0	0	0
770319989	0	0	0
770329991	0	0	0
770339993	0	0	0
770349993	0	0	0
770359996	0	0	0
770369997	0	0	0
770379997	0	0	0
770389997	0	0	0
770399997	0	0	0
770409998	0	0	0
770419998	0	0	0
770429999	0	0	0
770440001	0	0	0
770450002	0	0	0
770460002	0	0	0
770470003	0	0	0
770480004	0	0	0
770490006	0	0	0
770500005	0	0	0
770510006	0	0	0
770520009	0	0	0
770530009	0	0	0
770540010	0	0	0
770550013	0	0	0
770560014	0	0	0
770570015	0	0	0
770580015	0	0	0
770590018	0	0	0
770600019	0	0	0
770610022	0	0	0
770620023	0	0	0
770630022	0	0	0
770640023	0	0	0
770650024	0	0	0
770660024	0	0	0
770670025	0	0	0
770680025	0	0	0
770690025	0	0	0
770700028	0	0	0
770710027	0	0	0
770720028	0	0	0
770730028	0	0	0
770740028	0	0	0
770750030	0	0	0
770760032	0	0	0
770770033	0	0	0
770780034	0	0	0
770790036	0	0	0
770800037	0	0	0
770810037	0	0	0
770820037	0	0	0
770830037	0	0	0
770840039	0	0	0
770850042	0	0	0
770860055	0	0	0
770870055	0	0	0
770880057	0	0	0
770890058	0	0	0
770900058	0	0	0
770910060	0	0	0
770920058	0	0	0
770930061	0	0	0
770940063	0	0	0
770950064	0	0	0
770960064	0	0	0
770970067	0	0	0
770980067	0	0	0
770990069	0	0	0
771000070	0	0	0
771010070	0	0	0
771020072	0	0	0
771030074	0	0	0
771040074	0	0	0
771050076	0	0	0
771060077	0	0	0
771070079	0	0	0
771080079	0	0	0
771090080	0	0	0
771100081	0	0	0
771110083	0	0	0
771120083	0	0	0
771130084	0	0	0
771140085	0	0	0
771150085	0	0	0
771160085	0	0	0
771170087	0	0	0
771180086	0	0	0
771190087	0	0	0
771200089	0	0	0
771210091	0	0	0
771220090	0	0	0
771230092	0	0	0
771240094	0	0	0
771250096	0	0	0
771260098	0	0	0
771270099	0	0	0
771280101	0	0	0
771290103	0	0	0
771300104	0	0	0
771310107	0	0	0
771320108	0	0	0
771330110	0	0	0
771340110	0	0	0
771350111	0	0	0
771360115	0	0	0
771370114	0	0	0
771380114	0	0	0
771390117	0	0	0
771400118	0	0	0
771410119	0	0	0
771420118	0	0	0
771430120	0	0	0
771440120	0	0	0
771450120	0	0	0
771460121	0	0	0
771470123	0	0	0
771480126	0	0	0
771490127	0	0	0
771500128	0	0	0
771510128	0	0	0
771520128	0	0	0
771530127	0	0	0
771540130	0	0	0
771550130	0	0	0
771560131	0	0	0
771570133	0	0	0
771580134	0	0	0
771590135	0	0	0
771600137	0	0	0
771610137	0	0	0
771620138	0	0	0
771630139	0	0	0
771640139	0	0	0
771650140	0	0	0
771660142	0	0	0
771670144	0	0	0
771680145	0	0	0
771690147	0	0	0
771700147	0	0	0
771710148	0	0	0
771720148	0	0	0
771730148	0	0	0
771740150	0	0	0
771750150	0	0	0
771760151	0	0	0
771770150	0	0	0
771780152	0	0	0
771790153	0	0	0
771800154	0	0	0
771810154	0	0	0
771820155	0	0	0
771830156	0	0	0
771840156	0	0	0
771850157	0	0	0
771860158	0	0	0
771870159	0	0	0
771880161	0	0	0
771890163	0	0	0
771900162	0	0	0
771910164	0	0	0
771920164	0	0	0
771930163	0	0	0
771940164	0	0	0
771950164	0	0	0
771960164	0	0	0
771970167	0	0	0
771980168	0	0	0
771990171	0	0	0
772000171	0	0	0
772010172	0	0	0
772020172	0	0	0
772030174	0	0	0
772040173	0	0	0
772050175	0	0	0
772060176	0	0	0
772070178	0	0	0
772080179	0	0	0
772090180	0	0	0
772100181	0	0	0
772110182	0	0	0
772120183	0	0	0
772130184	0	0	0
772140185	0	0	0
772150185	0	0	0
772160186	0	0	0
772170187	0	0	0
772180189	0	0	0
772190191	0	0	0
772200192	0	0	0
772210192	0	0	0
772220192	0	0	0
772230193	0	0	0
772240196	0	0	0
772250196	0	0	0
772260198	0	0	0
772270200	0	0	0
772280200	0	0	0
772290202	0	0	0
772300204	0	0	0
772310205	0	0	0
772320206	0	0	0
772330206	0	0	0
772340205	0	0	0
772350207	0	0	0
772360207	0	0	0
772370207	0	0	0
772380208	0	0	0
772390209	0	0	0
772400211	0	0	0
772410211	0	0	0
772420212	0	0	0
772430212	0	0	0
772440213	0	0	0
772450213	0	0	0
772460213	0	0	0
772470215	0	0	0
772480217	0	0	0
772490217	0	0	0
772500219	0	0	0
772510222	0	0	0
772520222	0	0	0
772530222	0	0	0
772540225	0	0	0
772550226	0	0	0
772560226	0	0	0
772570228	0	0	0
772580230	0	0	0
772590232	0	0	0
772600232	0	0	0
772610233	0	0	0
772620234	0	0	0
772630236	0	0	0
772640237	0	0	0
772650238	0	0	0
772660241	0	0	0
772670242	0	0	0
772680241	0	0	0
772690243	0	0	0
772700244	0	0	0
772710244	0	0	0
772720245	0	0	0
772730246	0	0	0
772740246	0	0	0
772750246	0	0	0
772760248	0	0	0
772770249	0	0	0
772780252	0	0	0
772790252	0	0	0
772800253	0	0	0
772810254	0	0	0
772820254	0	0	0
772830254	0	0	0
772840256	0	0	0
772850257	0	0	0
772860257	0	0	0
772870257	0	0	0
772880260	0	0	0
772890262	0	0	0
772900263	0	0	0
772910264	0	0	0
772920266	0	0	0
772930267	0	0	0
772940268	0	0	0
772950268	0	0	0
772960269	0	0	0
772970271	0	0	0
772980272	0	0	0
772990271	0	0	0
773000271	0	0	0
773010273	0	0	0
773020274	0	0	0
773030276	0	0	0
773040276	0	0	0
773050277	0	0	0
773060279	0	0	0
773070280	0	0	0
773080281	0	0	0
773090282	0	0	0
773100282	0	0	0
773110282	0	0	0
773120283	0	0	0
773130283	0	0	0
773140285	0	0	0
773150286	0	0	0
773160287	0	0	0
773170287	0	0	0
773180289	0	0	0
773190291	0	0	0
773200291	0	0	0
773210292	0	0	0
773220292	0	0	0
773230293	0	0	0
773240295	0	0	0
773250294	0	0	0
773260297	0	0	0
773270297	0	0	0
773280298	0	0	0
773290298	0	0	0
773300301	0	0	0
773310302	0	0	0
773320304	0	0	0
773330307	0	0	0
773340307	0	0	0
773350307	0	0	0
773360309	0	0	0
773370310	0	0	0
773380312	0	0	0
773390314	0	0	0
773400315	0	0	0
773410316	0	0	0
773420317	0	0	0
773430319	0	0	0
773440318	0	0	0
773450319	0	0	0
773460319	0	0	0
773470321	0	0	0
773480323	0	0	0
773490324	0	0	0
773500325	0	0	0
773510326	0	0	0
773520327	0	0	0
773530328	0	0	0
773540329	0	0	0
773550329	0	0	0
773560329	0	0	0
773570330	0	0	0
773580332	0	0	0
773590333	0	0	0
773600336	0	0	0
773610336	0	0	0
773620338	0	0	0
773630340	0	0	0
773640342	0	0	0
773650341	0	0	0
773660343	0	0	0
773670344	0	0	0
773680344	0	0	0
773690347	0	0	0
773700347	0	0	0
773710346	0	0	0
773720348	0	0	0
773730348	0	0	0
773740349	0	0	0
773750350	0	0	0
773760351	0	0	0
773770353	0	0	0
773780354	0	0	0
773790353	0	0	0
773800353	0	0	0
773810354	0	0	0
773820354	0	0	0
773830353	0	0	0
773840354	0	0	0
773850354	0	0	0
773860355	0	0	0
773870355	0	0	0
773880356	0	0	0
773890357	0	0	0
773900358	0	0	0
773910357	0	0	0
773920359	0	0	0
773930361	0	0	0
773940362	0	0	0
773950362	0	0	0
773960364	0	0	0
773970365	0	0	0
773980364	0	0	0
773990365	0	0	0
774000366	0	0	0
774010367	0	0	0
774020368	0	0	0
774030368	0	0	0
774040369	0	0	0
774050371	0	0	0
774060370	0	0	0
774070371	0	0	0
774080373	0	0	0
774090372	0	0	0
774100374	0	0	0
774110377	0	0	0
774120376	0	0	0
774130376	0	0	0
774140376	0	0	0
774150377	0	0	0
774160379	0	0	0
774170379	0	0	0
774180380	0	0	0
774190380	0	0	0
774200381	0	0	0
774210383	0	0	0
774220384	0	0	0
774230385	0	0	0
774240385	0	0	0
774250387	0	0	0
774260387	0	0	0
774270389	0	0	0
774280392	0	0	0
774290392	0	0	0
774300392	0	0	0
774310391	0	0	0
774320394	0	0	0
774330395	0	0	0
774340394	0	0	0
774350397	0	0	0
774360397	0	0	0
774370398	0	0	0
774380399	0	0	0
774390400	0	0	0
774400399	0	0	0
774410401	0	0	0
774420401	0	0	0
774430402	0	0	0
774440402	0	0	0
774450403	0	0	0
774460403	0	0	0
774470403	0	0	0
774480404	0	0	0
774490404	0	0	0
774500405	0	0	0
774510406	0	0	0
774520405	0	0	0
774530407	0	0	0
774540409	0	0	0
774550410	0	0	0
774560409	0	0	0
774570412	0	0	0
774580413	0	0	0
774590412	0	0	0
774600414	0	0	0
774610415	0	0	0
774620414	0	0	0
774630415	0	0	0
774640417	0	0	0
774650418	0	0	0
774660419	0	0	0
774670418	0	0	0
774680420	0	0	0
774690422	0	0	0
774700422	0	0	0
774710423	0	0	0
774720424	0	0	0
774730426	0	0	0
774740427	0	0	0
774750427	0	0	0
774760428	0	0	0
774770428	0	0	0
774780430	0	0	0
774790431	0	0	0
774800433	0	0	0
774810433	0	0	0
774820433	0	0	0
774830436	0	0	0
774840437	0	0	0
774850438	0	0	0
774860439	0	0	0
774870440	0	0	0
774880441	0	0	0
774890442	0	0	0
774900441	0	0	0
774910442	0	0	0
774920441	0	0	0
774930443	0	0	0
774940446	0	0	0
774950446	0	0	0
774960448	0	0	0
774970450	0	0	0
774980450	0	0	0
774990450	0	0	0
775000451	0	0	0
775010452	0	0	0
775020453	0	0	0
775030455	0	0	0
775040455	0	0	0
775050457	0	0	0
775060457	0	0	0
775070456	0	0	0
775080459	0	0	0
775090459	0	0	0
775100462	0	0	0
775110464	0	0	0
775120466	0	0	0
775130468	0	0	0
775140468	0	0	0
775150470	0	0	0
775160472	0	0	0
775170473	0	0	0
775180475	0	0	0
775190477	0	0	0
775200477	0	0	0
775210478	0	0	0
775220477	0	0	0
775230480	0	0	0
775240480	0	0	0
775250481	0	0	0
775260482	0	0	0
775270484	0	0	0
775280484	0	0	0
775290485	0	0	0
775300487	0	0	0
775310489	0	0	0
775320490	0	0	0
775330489	0	0	0
775340489	0	0	0
775350491	0	0	0
775360492	0	0	0
775370492	0	0	0
775380492	0	0	0
775390495	0	0	0
775400497	0	0	0
775410498	0	0	0
775420498	0	0	0
775430501	0	0	0
775440501	0	0	0
775450500	0	0	0
775460501	0	0	0
775470502	0	0	0
775480502	0	0	0
775490502	0	0	0
775500504	0	0	0
775510505	0	0	0
775520505	0	0	0
775530506	0	0	0
775540507	0	0	0
775550507	0	0	0
775560509	0	0	0
775570510	0	0	0
775580513	0	0	0
775590513	0	0	0
775600514	0	0	0
775610515	0	0	0
775620515	0	0	0
775630515	0	0	0
775640516	0	0	0
775650518	0	0	0
775660519	0	0	0
775670522	0	0	0
775680524	0	0	0
775690524	0	0	0
775700526	0	0	0
775710526	0	0	0
775720525	0	0	0
775730526	0	0	0
775740526	0	0	0
775750526	0	0	0
775760529	0	0	0
775770530	0	0	0
775780531	0	0	0
775790534	0	0	0
775800536	0	0	0
775810537	0	0	0
775820537	0	0	0
775830537	0	0	0
775840537	0	0	0
775850538	0	0	0
775860538	0	0	0
775870540	0	0	0
775880541	0	0	0
775890542	0	0	0
775900544	0	0	0
775910545	0	0	0
775920546	0	0	0
775930548	0	0	0
775940549	0	0	0
775950548	0	0	0
775960550	0	0	0
775970552	0	0	0
775980553	0	0	0
775990554	0	0	0
776000554	0	0	0
776010556	0	0	0
776020557	0	0	0
776030558	0	0	0
776040558	0	0	0
776050561	0	0	0
776060562	0	0	0
776070562	0	0	0
776080562	0	0	0
776090563	0	0	0
776100564	0	0	0
776110565	0	0	0
776120566	0	0	0
776130566	0	0	0
776140568	0	0	0
776150569	0	0	0
776160569	0	0	0
776170569	0	0	0
776180569	0	0	0
776190570	0	0	0
776200571	0	0	0
776210571	0	0	0
776220570	0	0	0
776230572	0	0	0
776240572	0	0	0
776250573	0	0	0
776260574	0	0	0
776270587	0	0	0
776280588	0	0	0
776290590	0	0	0
776300589	0	0	0
776310591	0	0	0
776320590	0	0	0
776330591	0	0	0
776340594	0	0	0
776350595	0	0	0
776360598	0	0	0
776370600	0	0	0
776380600	0	0	0
776390599	0	0	0
776400602	0	0	0
